 Latitude (deg), Longitude (deg), Altitude (km), GEO_x (km), GEO_y (km), GEO_z (km), GEO_vx (km/s), GEO_vy (km/s), GEO_vz (km/s),seu,Date,"Scalar B, nT",Lat. Angle of B (GSE),Long. Angle of B (GSE),"BX, nT (GSE, GSM)","BY, nT (GSE)","BZ, nT (GSE)","BY, nT (GSM)","BZ, nT (GSM)","SW Plasma Temperature, K","SW Plasma Speed, km/s",SW Plasma flow long. angle,SW Plasma flow lat. angle,Flow pressure,E elecrtric field,Plasma betta,Kp index,R (Sunspot No.),f10.7_index,Lyman_alpha,Proton flux (>30 Mev),Proton flux (>60 Mev),Flux FLAG
1.679,128.491,327.13,-4171.539,5245.998,195.205,-0.489859,-0.607306,7.868023,0,1516060800.0,3.1,4.4,121.9,-0.3,0.5,0.0,0.5,0.1,63632.0,416.0,0.7,-1.1,1.4,-0.06,3.94,10,15,68.8,0.006217,0.16,0.12,-1
-17.062,-149.015,329.61,-5498.98,-3302.152,-1956.095,-1.483867,-1.869272,7.534631,0,1516233600.0,3.4,2.4,110.0,-0.6,1.7,0.1,1.7,0.3,19652.0,320.0,-3.2,-1.1,1.86,-0.09,7.08,3,12,68.8,0.0062,0.16,0.12,-1
-78.944,146.667,616.65,-1123.979,739.238,-6843.211,-6.936368,-2.774916,1.315091,0,1516406400.0,6.2,8.1,256.5,-0.6,-2.5,0.4,-2.5,-0.2,86956.0,388.0,0.3,-3.1,3.16,0.06,2.7,17,0,67.4,0.006129,0.16,0.12,-1
-41.611,-34.851,363.57,4142.241,-2884.45,-4454.876,4.838615,-1.795504,5.934576,0,1516579200.0,5.2,1.6,327.0,3.2,-2.1,0.1,-2.0,-0.4,146195.0,516.0,2.6,0.3,1.86,0.19,1.52,23,0,67.9,0.0060420000000000005,0.16,0.11,-1
74.566,-162.96,1131.95,-1916.007,-587.242,7217.171,-4.228363,-5.516857,-1.178008,0,1516752000.0,5.4,-15.6,85.7,0.2,2.1,-0.6,2.2,-0.3,42666.0,374.0,-0.8,0.5,2.77,0.1,3.34,17,0,67.7,0.006045,0.16,0.12,-1
47.341,71.225,1288.35,1674.585,4926.091,5614.964,0.465198,5.194944,-4.514495,0,1516924800.0,5.7,10.8,317.7,2.4,-2.2,0.6,-2.2,0.1,100636.0,461.0,0.7,-0.1,2.67,-0.05,2.25,17,0,67.7,0.006005,0.15,0.11,-1
-49.034,-114.144,346.75,-1806.628,-4030.502,-5054.897,-0.916787,-5.896805,5.150973,0,1517097600.0,3.7,9.2,296.4,1.1,-2.1,0.4,-2.2,-0.2,43144.0,361.0,-0.4,-3.2,2.37,0.06,5.59,7,0,66.4,0.00595,0.15,0.11,-1
-48.913,176.398,761.61,-4691.011,295.265,-5358.221,5.699879,-1.800974,-4.418245,0,1517270400.0,3.6,-9.5,101.8,-0.5,2.5,-0.4,2.5,0.3,29884.0,336.0,0.7,-1.9,2.23,-0.09,6.82,7,11,66.9,0.005993,0.15,0.11,-1
43.503,20.886,843.2,4900.608,1869.996,4948.661,-4.732369,-0.505695,5.599004,0,1517443200.0,4.3,8.6,302.0,1.8,-2.8,0.5,-2.7,-0.3,83102.0,404.0,0.6,0.2,1.68,0.1,2.9,7,0,67.0,0.006055,0.15,0.11,-1
18.281,6.138,1178.73,7136.332,767.462,2357.624,1.80245,0.841349,-6.722487,0,1517616000.0,2.7,-43.9,152.1,-0.4,0.2,-0.5,0.3,-0.3,19174.0,319.0,-0.3,-2.8,2.06,0.1,12.79,7,0,67.3,0.006065,0.15,0.11,-1
45.625,37.548,959.22,4074.439,3131.88,5221.823,-4.519649,-1.890325,5.315073,0,1517788800.0,5.5,-13.9,143.1,-3.0,2.2,-0.9,2.3,-0.4,80069.0,404.0,1.6,-1.8,2.02,0.15,1.97,20,13,72.0,0.006095000000000001,0.15,0.11,-1
-72.07,-10.356,348.67,2042.975,-373.321,-6377.852,7.100847,2.649839,2.157491,0,1517961600.0,4.0,4.9,144.9,-2.7,1.9,0.3,1.7,0.8,57038.0,402.0,0.9,0.5,1.39,-0.33,2.34,7,20,74.6,0.006197,0.16,0.11,-1
-41.315,-8.408,412.85,5052.756,-746.885,-4461.328,5.409075,0.482028,5.612953,0,1518134400.0,4.5,-17.1,116.4,-0.8,1.7,-0.6,2.0,-0.1,37518.0,334.0,0.2,-1.6,1.93,0.03,3.51,10,25,76.1,0.006163,0.16,0.11,-1
59.822,67.098,1194.45,1484.54,3513.981,6523.102,-3.963076,-4.451212,3.650507,0,1518307200.0,3.6,2.9,95.5,-0.2,1.8,0.1,1.5,0.7,26011.0,326.0,2.4,0.7,1.25,-0.25,4.6,3,28,76.2,0.006239,0.17,0.12,-1
71.435,35.599,1280.79,1987.684,1422.978,7238.071,-6.539293,-0.685859,2.098453,0,1518480000.0,3.7,34.7,300.0,0.6,-1.1,0.9,-1.1,0.2,33678.0,315.0,0.2,2.0,1.79,-0.07,12.59,3,23,74.1,0.006215,0.17,0.12,-1
-41.28,-167.407,463.4,-5024.514,-1122.451,-4491.575,5.43839,-0.067791,-5.526917,0,1518652800.0,4.4,-33.1,147.2,-1.3,0.8,-1.0,1.1,-0.8,33641.0,335.0,0.3,0.4,3.12,0.25,7.75,20,16,70.8,0.006211,0.17,0.12,-1
46.354,-145.195,1096.17,-4242.215,-2948.942,5385.721,-3.195427,-3.737911,-5.106294,0,1518825600.0,5.9,-12.3,332.8,3.7,-1.9,-0.9,-1.5,-1.5,120531.0,472.0,0.8,-2.2,2.62,0.71,2.0,23,0,67.4,0.006064,0.16,0.12,-1
51.845,90.084,1110.05,-6.762,4634.344,5865.015,-1.478162,5.181882,-4.583744,0,1518998400.0,5.3,-12.3,323.2,2.9,-2.2,-0.8,-1.7,-1.4,188753.0,572.0,2.1,0.4,1.87,0.82,1.55,30,0,67.5,0.005986,0.16,0.12,-1
45.827,-52.591,1008.12,3131.44,-4094.401,5274.941,3.86891,-3.001309,-5.249023,0,1519171200.0,4.0,1.4,318.8,2.2,-1.9,0.1,-1.9,-0.7,44177.0,375.0,-2.1,2.7,1.53,0.26,3.05,7,0,68.7,0.005958,0.17,0.12,-1
-35.317,-59.634,386.96,2793.451,-4767.832,-3890.355,-1.395158,4.584224,-6.203644,0,1519344000.0,6.0,-10.8,327.3,3.0,-1.9,-0.7,-1.5,-1.2,157722.0,515.0,2.1,0.7,2.6,0.63,2.07,27,0,66.2,0.005928,0.15,0.11,-1
14.034,-38.772,1152.48,5696.871,-4575.898,1816.088,-0.676802,1.330945,6.87653,0,1519516800.0,5.7,4.3,333.8,3.6,-1.8,0.3,-1.6,-0.5,47069.0,399.0,0.3,-2.5,1.45,0.18,1.31,7,0,65.9,0.005926,0.15,0.11,-1
-7.088,-148.459,452.34,-5777.163,-3545.944,-837.64,1.492474,0.045498,-7.622634,0,1519689600.0,5.9,1.9,310.1,1.8,-2.2,0.1,-2.0,-0.6,157663.0,480.0,2.0,-2.6,2.66,0.29,2.45,27,15,66.6,0.005974,0.15,0.11,-1
-42.255,47.441,799.91,3598.208,3918.702,-4804.46,2.678379,4.673107,5.064741,0,1519862400.0,3.3,-44.7,297.2,0.6,-1.1,-1.2,-0.5,-1.6,48011.0,388.0,-0.2,-0.9,1.46,0.62,3.67,13,12,66.0,0.005947,0.16,0.11,-1
-7.515,34.624,1121.11,6118.432,4224.573,-975.225,0.722571,1.210071,6.926367,0,1520035200.0,5.9,6.1,296.2,2.1,-4.3,0.5,-4.2,-1.1,21248.0,319.0,-1.5,-2.6,2.82,0.37,3.03,13,0,66.7,0.005906000000000001,0.16,0.12,-1
-8.975,169.746,1143.49,-7311.372,1322.611,-1166.866,-1.51617,-0.32136,6.873402,0,1520208000.0,4.9,-0.6,125.6,-2.1,2.9,-0.0,2.7,1.0,51268.0,372.0,-0.1,0.7,2.41,-0.38,3.82,10,0,66.5,0.005987,0.15,0.11,-1
-77.67,-176.79,523.3,-1475.778,-82.775,-6720.407,5.381973,-5.269557,-1.532803,0,1520380800.0,3.5,-9.5,115.1,-0.7,1.6,-0.3,1.6,0.3,43988.0,378.0,-0.3,0.1,1.48,-0.11,3.55,7,0,66.8,0.006045,0.16,0.11,-1
-18.073,58.059,1166.61,3795.619,6088.199,-2327.964,0.759471,2.437981,6.541525,0,1520553600.0,5.7,-22.0,74.6,0.8,2.9,-1.2,3.2,0.1,58827.0,379.0,0.1,-1.6,2.85,-0.04,2.43,20,0,66.6,0.006034,0.15,0.11,-1
-2.69,143.768,1264.5,-6158.028,4512.282,-356.63,-0.720054,-0.143166,6.887557,0,1520726400.0,4.0,8.8,124.7,-1.2,1.7,0.3,1.3,0.9,64312.0,390.0,1.7,0.5,1.61,-0.34,6.08,10,0,66.9,0.0060810000000000005,0.16,0.12,-1
60.741,-78.688,656.18,675.971,-3379.109,6113.754,3.323862,-5.494962,-3.9579,0,1520899200.0,3.1,16.0,259.4,-0.2,-1.3,0.4,-1.4,-0.1,26864.0,354.0,0.6,-0.3,1.6,0.04,5.41,7,0,67.7,0.0060880000000000005,0.16,0.12,-1
52.879,-60.787,1120.05,2212.573,-3956.769,5955.516,-1.464154,5.730159,3.862825,0,1521072000.0,6.7,8.5,312.0,2.5,-2.8,0.6,-2.6,-0.8,121650.0,441.0,1.9,-3.6,2.6,0.35,1.71,27,0,68.3,0.006031,0.16,0.12,-1
80.998,178.391,788.82,-1124.278,31.582,7057.033,-0.538528,-7.360502,-0.566572,0,1521244800.0,4.6,-2.4,270.3,0.0,-1.9,-0.1,-1.7,-0.8,107913.0,492.0,-0.4,-1.7,2.05,0.39,2.29,27,14,69.0,0.00596,0.15,0.11,-1
-27.745,37.766,396.55,4743.01,3674.611,-3136.093,-3.238337,-1.294956,-7.008383,0,1521417600.0,4.8,-1.6,325.1,2.9,-2.0,-0.1,-1.8,-0.8,140422.0,530.0,1.9,-1.2,1.76,0.43,1.76,27,0,69.7,0.006023,0.16,0.12,-1
-72.739,-174.613,1013.51,-2189.393,-206.472,-7036.523,-5.640408,-4.199657,1.396526,0,1521590400.0,3.4,2.4,295.3,1.0,-2.1,0.1,-1.8,-0.7,32573.0,346.0,-1.9,1.9,1.1,0.23,3.8,10,0,68.8,0.005954,0.17,0.12,-1
-24.747,12.669,1301.78,6808.165,1530.362,-3198.57,2.68903,1.313936,6.203987,0,1521763200.0,5.7,1.9,301.0,1.7,-2.9,0.1,-2.6,-0.9,114976.0,439.0,1.3,0.3,2.73,0.42,3.08,27,0,67.7,0.005982,0.15,0.11,-1
-56.402,-108.37,714.87,-1239.553,-3732.805,-5884.785,3.557873,4.861484,-4.436091,0,1521936000.0,5.1,-11.6,298.3,1.1,-2.0,-0.5,-1.6,-1.1,105198.0,464.0,1.1,-2.8,2.86,0.52,2.97,30,0,68.0,0.005957,0.15,0.11,-1
2.819,-70.286,1212.88,2557.51,-7137.518,371.238,0.311285,0.770161,6.927454,0,1522108800.0,3.6,-4.7,276.7,0.2,-1.8,-0.1,-1.6,-0.9,117600.0,514.0,0.7,-0.4,1.33,0.46,2.36,17,0,68.0,0.005965,0.15,0.11,-1
69.147,-148.802,668.46,-2151.344,-1302.813,6562.491,7.231878,0.698302,1.977829,0,1522281600.0,4.1,-15.3,74.1,0.4,1.5,-0.4,1.5,0.4,39172.0,360.0,-2.1,-4.7,1.8,-0.14,4.65,10,0,68.8,0.005921,0.16,0.12,-1
-27.816,95.839,1295.96,-690.934,6756.23,-3563.244,-1.049341,2.996958,6.118384,0,1522454400.0,4.6,-6.3,132.5,-2.3,2.5,-0.4,2.4,0.7,92429.0,424.0,1.8,-0.2,2.15,-0.29,2.87,13,13,68.9,0.006000999999999999,0.15,0.11,-1
-29.907,-23.347,1285.51,6103.424,-2634.498,-3802.391,3.31622,-0.586467,6.026063,0,1522627200.0,4.0,4.9,156.5,-2.2,1.0,0.2,0.8,0.4,74588.0,421.0,2.0,0.1,1.16,-0.18,1.88,13,0,68.4,0.006046,0.15,0.11,-1
-79.484,164.787,1230.24,-1343.611,365.389,-7458.855,-5.051619,-4.75851,0.387423,0,1522800000.0,3.8,-24.4,121.9,-1.2,1.9,-1.0,2.1,-0.2,24958.0,335.0,-1.9,-1.4,2.35,0.08,6.44,10,0,68.6,0.00603,0.16,0.12,-1
-26.958,-163.217,1236.8,-6502.13,-1961.009,-3434.748,-2.556359,-1.542434,6.277717,0,1522972800.0,3.7,1.4,158.1,-3.1,1.2,0.1,1.1,0.5,61788.0,383.0,2.6,1.2,1.53,-0.19,4.87,7,0,67.4,0.00609,0.16,0.12,-1
-74.853,-0.047,1307.24,2013.387,-1.652,-7396.323,5.419027,4.011128,1.345105,0,1523145600.0,3.0,-17.7,161.0,-1.4,0.5,-0.5,0.8,-0.3,29910.0,355.0,-0.2,0.1,2.06,0.09,7.62,13,0,68.1,0.006079,0.16,0.11,-1
78.475,-97.79,346.06,-182.651,-1335.191,6566.818,5.407271,-5.625048,-1.119771,0,1523318400.0,6.1,-7.0,307.9,2.3,-2.9,-0.5,-2.6,-1.4,182520.0,533.0,0.7,-0.8,2.61,0.79,1.74,30,12,68.8,0.006101,0.15,0.11,-1
-6.991,7.566,700.94,6965.581,925.258,-856.452,-0.483187,0.621802,-7.457981,0,1523491200.0,4.4,-13.1,344.6,2.7,-0.7,-0.6,-0.4,-0.9,137806.0,508.0,1.2,-0.1,1.61,0.45,1.95,20,13,70.4,0.006056000000000001,0.16,0.12,-1
61.473,143.292,418.52,-2608.561,1944.951,5948.393,3.95426,-5.864671,3.292861,0,1523664000.0,4.0,-6.8,333.2,2.0,-1.0,-0.3,-0.8,-0.6,48645.0,387.0,-0.1,0.0,1.24,0.21,2.14,13,11,69.9,0.006064,0.16,0.12,-1
-25.711,-16.131,1028.1,6413.717,-1855.027,-3196.292,2.771728,-0.002355,6.601767,0,1523836800.0,3.6,-0.7,297.8,1.0,-1.9,-0.0,-1.7,-0.5,17406.0,305.0,-1.0,1.4,1.26,0.16,4.6,3,12,69.7,0.006076,0.17,0.13,-1
-33.047,16.568,1046.31,5970.049,1776.089,-4028.964,3.073828,1.843851,6.175929,0,1524009600.0,4.7,-10.3,309.1,1.8,-2.2,-0.5,-2.0,-1.4,25463.0,296.0,0.3,0.5,1.8,0.4,3.99,13,0,71.4,0.005988,0.17,0.12,-1
4.191,-178.767,684.39,-7042.129,-151.548,513.004,1.061973,-0.652811,7.412859,0,1524182400.0,11.1,-38.6,324.2,2.9,-2.1,-2.9,-1.0,-3.3,255404.0,474.0,2.2,-1.9,6.03,1.36,3.02,47,16,73.7,0.005972,0.15,0.11,-1
14.454,-3.756,759.84,6898.495,-452.833,1771.295,2.374441,0.553215,-7.026114,0,1524355200.0,4.8,8.8,348.2,3.3,-0.7,0.5,-0.7,0.3,81004.0,480.0,1.6,0.8,1.12,-0.18,1.34,13,22,76.5,0.006063000000000001,0.15,0.11,-1
-6.606,-108.102,662,-2173.022,-6647.523,-804.997,0.542177,-0.556481,7.500416,0,1524528000.0,3.9,-2.3,353.3,2.2,-0.3,-0.1,-0.2,-0.1,42865.0,357.0,-0.4,-0.6,1.4,0.04,2.97,10,21,73.7,0.006071,0.16,0.11,-1
-18.433,146.998,1138.79,-5982.323,3885.293,-2364.027,1.200241,-1.559388,-6.769211,0,1524700800.0,4.1,26.2,133.7,-0.6,0.6,0.4,0.4,0.5,42149.0,347.0,0.8,-2.6,2.14,-0.2,5.29,10,15,70.3,0.0059960000000000005,0.16,0.11,-1
53.517,-62.302,590.55,1929.757,-3675.994,5579.761,4.409919,-4.711053,-4.04176,0,1524873600.0,4.3,9.7,143.8,-2.6,1.9,0.6,1.6,1.1,56698.0,370.0,1.5,-0.1,1.6,-0.41,2.83,7,0,71.1,0.006038,0.16,0.11,-1
-44.822,65.787,1309.96,2239.594,4980.358,-5396.706,-2.973453,-3.842639,-4.866007,0,1525046400.0,5.8,35.8,132.5,-2.2,2.4,2.3,1.4,3.1,102286.0,401.0,-0.5,-0.3,1.84,-1.2,2.51,13,0,71.3,0.006023,0.16,0.12,-1
52.42,-171.361,329.44,-4052.447,-615.716,5292.511,6.265826,-0.812149,4.745072,0,1525219200.0,4.7,9.1,115.3,-1.3,2.7,0.5,2.3,1.2,54961.0,364.0,-1.7,-2.2,1.2,-0.44,1.87,10,0,68.1,0.005940999999999999,0.16,0.12,-1
-25.957,-128.193,1285.18,-4262.629,-5418.134,-3337.35,2.331526,1.811223,-6.240583,0,1525392000.0,2.9,11.9,163.2,-1.2,0.3,0.3,0.3,0.2,25975.0,346.0,0.6,0.0,1.81,-0.09,9.0,10,13,68.9,0.00601,0.16,0.12,-1
-48.485,-140.536,739.45,-3648.315,-3003.552,-5306.466,-3.041218,-4.353841,5.232693,0,1525564800.0,5.9,-10.5,328.8,3.6,-2.1,-0.8,-1.8,-1.4,223582.0,637.0,0.7,-0.3,2.95,0.89,1.57,37,15,68.4,0.006046,0.16,0.12,-1
23.002,91.572,1086.37,-188.624,6871.415,2901.455,-0.802928,3.099712,-6.338246,0,1525737600.0,5.2,13.6,323.1,3.0,-2.2,0.9,-2.3,0.3,205073.0,615.0,0.6,-1.2,2.28,-0.16,1.79,30,20,70.9,0.006067,0.15,0.11,-1
-66.939,43.991,825.62,2035.226,1964.75,-6605.422,2.446009,6.191586,3.146633,0,1525910400.0,3.9,-23.7,305.3,1.4,-2.0,-1.1,-1.7,-1.6,111092.0,551.0,-1.3,-0.2,1.34,0.88,1.55,23,11,71.0,0.006141,0.15,0.11,-1
-12.587,-160.217,381.02,-6208.323,-2233.013,-1463.886,-1.087515,-1.228953,7.671696,0,1526083200.0,5.0,-0.1,323.3,1.9,-1.4,-0.0,-1.3,-0.4,104732.0,461.0,0.8,-2.1,1.55,0.19,1.68,17,13,71.2,0.0060799999999999995,0.16,0.11,-1
66.59,102.493,868.95,-624.395,2818.195,6627.8,-4.016829,5.689292,-2.2478,0,1526256000.0,3.2,-13.7,285.8,0.4,-1.6,-0.4,-1.5,-0.7,41589.0,383.0,-0.5,-0.8,1.18,0.28,3.55,10,0,71.8,0.006106,0.16,0.12,-1
-28.778,28.025,1259.33,5913.072,3147.364,-3658.596,-3.424265,-0.959342,-5.946229,0,1526428800.0,4.4,-11.4,14.8,3.1,0.8,-0.6,1.1,-0.6,15995.0,326.0,-0.2,-1.6,1.79,0.18,3.68,7,0,71.5,0.006037,0.17,0.12,-1
9.487,7.595,1289.18,7496.672,999.624,1256.805,1.130816,0.71176,-6.770588,0,1526601600.0,4.5,-6.4,329.7,2.6,-1.5,-0.3,-1.4,-0.6,53746.0,420.0,0.1,-0.6,0.99,0.26,1.42,10,0,71.1,0.006067,0.16,0.11,-1
62.644,156.462,1043.05,-3133.575,1364.982,6568.242,-6.577162,0.463879,-2.73857,0,1526774400.0,4.4,7.5,327.1,2.7,-1.7,0.4,-1.9,0.2,43279.0,361.0,0.8,-0.8,0.77,-0.07,1.23,3,0,70.4,0.00604,0.16,0.12,-1
45.611,70.344,1202.38,1786.309,5000.992,5394.306,0.596201,5.209021,-4.610675,0,1526947200.0,5.7,-0.2,318.9,2.2,-1.9,-0.0,-2.0,-0.3,33233.0,315.0,-4.6,-3.3,2.57,0.07,3.18,13,13,72.6,0.006063000000000001,0.15,0.11,-1
-4.787,-57.695,333.57,3574.449,-5653.193,-556.593,1.04707,-0.225186,7.825039,0,1527120000.0,2.8,5.1,109.9,-0.4,1.1,0.1,1.1,0.3,69393.0,460.0,0.5,-0.4,1.43,-0.13,4.1,7,33,75.6,0.0061189999999999994,0.15,0.11,-1
69.571,179.207,831.69,-2522.917,34.936,6733.874,5.995297,-3.218632,2.795865,0,1527292800.0,2.8,2.1,131.8,-1.4,1.6,0.1,1.5,0.4,25865.0,337.0,-1.5,0.9,1.63,-0.12,8.57,7,27,74.9,0.006118,0.16,0.11,-1
-22.889,26.952,1092.38,6137.429,3120.701,-2890.296,-3.080129,-0.764403,-6.345522,0,1527465600.0,4.6,19.1,124.0,-1.6,2.4,1.0,2.1,1.3,78835.0,380.0,-0.1,-1.8,1.85,-0.51,3.11,10,20,78.9,0.006128,0.16,0.12,-1
21.558,-131.156,520.27,-4224.099,-4832.617,2520.179,2.214474,1.261014,7.257418,0,1527638400.0,4.1,6.1,140.6,-2.1,1.7,0.3,1.7,0.5,37807.0,342.0,-1.1,0.4,1.25,-0.17,2.88,7,21,77.3,0.006132,0.16,0.12,-1
-76.109,149.567,440.88,-1415.701,831.672,-6597.635,-7.446772,-1.404195,1.74434,0,1527811200.0,6.9,-9.0,320.4,3.7,-3.0,-0.7,-3.0,-1.1,230482.0,611.0,1.9,0.3,3.19,0.63,1.63,37,22,76.9,0.006176,0.16,0.12,-1
-30.57,113.212,349.82,-2285.004,5328.317,-3402.819,-2.545461,3.341594,6.666009,0,1527984000.0,3.7,-6.4,320.7,2.1,-1.8,-0.3,-1.7,-0.5,142903.0,651.0,-0.1,0.3,1.53,0.32,1.51,20,13,75.7,0.0061270000000000005,0.15,0.11,-1
-59.049,7.72,348.75,3436.345,465.863,-5745.832,6.095229,3.009321,3.984413,0,1528156800.0,3.5,-22.6,318.4,0.4,-0.4,-0.2,-0.3,-0.2,66185.0,420.0,-0.1,-3.2,2.04,0.08,5.26,13,0,73.4,0.006128,0.16,0.12,-1
-8.469,-139.719,989.28,-5559.52,-4711.679,-1078.801,1.540216,0.49494,-7.015778,0,1528329600.0,7.2,22.9,263.2,-0.7,-5.8,2.5,-5.7,1.9,40873.0,377.0,-0.4,-2.7,1.57,-0.69,1.4,13,10,71.3,0.006124,0.17,0.12,-1
-68.528,173.74,349.03,-2454.536,269.24,-6237.705,-6.978545,-2.466645,2.699559,0,1528502400.0,2.5,-52.1,127.7,-0.2,0.3,-0.4,0.3,-0.3,19956.0,342.0,-0.0,-0.7,1.57,0.11,8.95,7,0,68.8,0.006063000000000001,0.17,0.13,-1
-41.483,12.886,615.02,5113.863,1169.949,-4610.136,-5.422997,0.005243,-5.307822,0,1528675200.0,3.7,-12.0,255.6,-0.6,-2.2,-0.5,-2.3,-0.6,13922.0,301.0,-1.1,-0.7,1.61,0.18,5.21,7,0,72.0,0.006099,0.18,0.13,-1
